LLAVE;LOCALIDAD;CLASE_ACC;GRAVEDAD;ANO_OCURRENCIA_ACC;MES;Cuenta de OBJECTID
06;TUNJUELITO;OTRO;CON HERIDOS;2009;Diciembre;1
06;TUNJUELITO;OTRO;CON HERIDOS;2010;Enero;1
06;TUNJUELITO;OTRO;CON HERIDOS;2010;Abril;1
06;TUNJUELITO;OTRO;CON HERIDOS;2010;Mayo;1
06;TUNJUELITO;OTRO;CON HERIDOS;2010;Junio;2
06;TUNJUELITO;OTRO;CON HERIDOS;2011;Marzo;2
06;TUNJUELITO;OTRO;CON HERIDOS;2011;Abril;2
06;TUNJUELITO;OTRO;CON HERIDOS;2011;Mayo;1
06;TUNJUELITO;OTRO;CON HERIDOS;2011;Junio;1
06;TUNJUELITO;OTRO;CON HERIDOS;2011;Julio;2
06;TUNJUELITO;OTRO;CON HERIDOS;2011;Agosto;2
06;TUNJUELITO;OTRO;CON HERIDOS;2011;Septiembre;2
06;TUNJUELITO;OTRO;CON HERIDOS;2011;Noviembre;2
06;TUNJUELITO;OTRO;CON HERIDOS;2011;Diciembre;1
06;TUNJUELITO;OTRO;CON HERIDOS;2012;Junio;1
06;TUNJUELITO;OTRO;CON HERIDOS;2012;Julio;1
06;TUNJUELITO;OTRO;CON HERIDOS;2012;Agosto;1
06;TUNJUELITO;OTRO;CON HERIDOS;2013;Enero;1
06;TUNJUELITO;OTRO;CON HERIDOS;2013;Abril;1
06;TUNJUELITO;OTRO;CON HERIDOS;2013;Septiembre;1
06;TUNJUELITO;OTRO;CON HERIDOS;2013;Noviembre;2
06;TUNJUELITO;OTRO;CON HERIDOS;2014;Febrero;1
06;TUNJUELITO;OTRO;CON HERIDOS;2014;Marzo;1
06;TUNJUELITO;OTRO;CON HERIDOS;2014;Abril;1
06;TUNJUELITO;OTRO;CON HERIDOS;2014;Mayo;1
06;TUNJUELITO;OTRO;CON HERIDOS;2014;Agosto;1
06;TUNJUELITO;OTRO;CON HERIDOS;2014;Octubre;1
06;TUNJUELITO;OTRO;CON HERIDOS;2015;Febrero;1
06;TUNJUELITO;OTRO;CON HERIDOS;2015;Marzo;2
06;TUNJUELITO;OTRO;CON HERIDOS;2015;Junio;2
06;TUNJUELITO;OTRO;CON HERIDOS;2015;Octubre;1
06;TUNJUELITO;OTRO;CON HERIDOS;2015;Diciembre;1
06;TUNJUELITO;OTRO;CON HERIDOS;2016;Febrero;1
06;TUNJUELITO;OTRO;CON HERIDOS;2017;Febrero;2
06;TUNJUELITO;OTRO;CON HERIDOS;2017;Marzo;1
06;TUNJUELITO;OTRO;CON HERIDOS;2017;Abril;1
06;TUNJUELITO;OTRO;CON HERIDOS;2017;Mayo;1
06;TUNJUELITO;OTRO;CON HERIDOS;2017;Julio;1
06;TUNJUELITO;OTRO;CON HERIDOS;2017;Octubre;1
06;TUNJUELITO;OTRO;CON HERIDOS;2018;Diciembre;2
06;TUNJUELITO;OTRO;CON HERIDOS;2019;Mayo;1
06;TUNJUELITO;OTRO;CON HERIDOS;2019;Julio;2
06;TUNJUELITO;OTRO;CON HERIDOS;2019;Septiembre;1
06;TUNJUELITO;OTRO;SOLO DANOS;2007;Mayo;1
06;TUNJUELITO;OTRO;SOLO DANOS;2007;Diciembre;1
06;TUNJUELITO;OTRO;SOLO DANOS;2008;Enero;1
06;TUNJUELITO;OTRO;SOLO DANOS;2008;Marzo;1
06;TUNJUELITO;OTRO;SOLO DANOS;2008;Noviembre;1
06;TUNJUELITO;OTRO;SOLO DANOS;2011;Septiembre;1
06;TUNJUELITO;OTRO;SOLO DANOS;2011;Noviembre;1
06;TUNJUELITO;OTRO;SOLO DANOS;2012;Mayo;1
06;TUNJUELITO;OTRO;SOLO DANOS;2013;Marzo;1
06;TUNJUELITO;OTRO;SOLO DANOS;2013;Mayo;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2007;Enero;6
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2007;Febrero;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2007;Abril;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2007;Mayo;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2007;Junio;4
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2007;Agosto;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2007;Septiembre;3
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2007;Octubre;3
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2007;Noviembre;2
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2007;Diciembre;2
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2008;Enero;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2008;Febrero;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2008;Marzo;4
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2008;Abril;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2008;Mayo;2
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2008;Junio;2
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2008;Julio;4
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2008;Septiembre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2008;Octubre;2
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2008;Noviembre;2
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2009;Febrero;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2009;Abril;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2009;Julio;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2009;Noviembre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2009;Diciembre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2010;Enero;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2010;Septiembre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2010;Octubre;2
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2011;Abril;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2011;Mayo;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2011;Junio;2
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2011;Octubre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2011;Noviembre;2
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2011;Diciembre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2012;Enero;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2012;Febrero;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2012;Marzo;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2012;Abril;2
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2012;Junio;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2012;Julio;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2012;Agosto;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2012;Septiembre;2
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2012;Octubre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2012;Noviembre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2012;Diciembre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2013;Marzo;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2013;Abril;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2013;Mayo;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2013;Octubre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2014;Mayo;2
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2014;Junio;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2014;Diciembre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2015;Enero;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2015;Agosto;2
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2015;Septiembre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2015;Noviembre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2016;Marzo;2
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2016;Julio;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2016;Octubre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2016;Noviembre;2
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2016;Diciembre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2017;Enero;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2017;Febrero;2
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2017;Mayo;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2017;Junio;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2017;Septiembre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2017;Noviembre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2018;Enero;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2018;Febrero;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2018;Mayo;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2018;Septiembre;3
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2018;Octubre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2019;Febrero;3
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2019;Septiembre;1
06;TUNJUELITO;VOLCAMIENTO;CON HERIDOS;2019;Noviembre;1
06;TUNJUELITO;VOLCAMIENTO;CON MUERTOS;2008;Noviembre;1
06;TUNJUELITO;VOLCAMIENTO;CON MUERTOS;2012;Enero;1
06;TUNJUELITO;VOLCAMIENTO;CON MUERTOS;2013;Julio;1
06;TUNJUELITO;VOLCAMIENTO;CON MUERTOS;2013;Septiembre;1
06;TUNJUELITO;VOLCAMIENTO;CON MUERTOS;2014;Octubre;1
06;TUNJUELITO;VOLCAMIENTO;CON MUERTOS;2015;Mayo;1
06;TUNJUELITO;VOLCAMIENTO;CON MUERTOS;2016;Mayo;1
06;TUNJUELITO;VOLCAMIENTO;CON MUERTOS;2016;Agosto;1
06;TUNJUELITO;VOLCAMIENTO;CON MUERTOS;2016;Noviembre;1
06;TUNJUELITO;VOLCAMIENTO;CON MUERTOS;2017;Marzo;1
06;TUNJUELITO;VOLCAMIENTO;CON MUERTOS;2017;Mayo;1
06;TUNJUELITO;VOLCAMIENTO;CON MUERTOS;2017;Agosto;1
06;TUNJUELITO;VOLCAMIENTO;CON MUERTOS;2019;Marzo;1
06;TUNJUELITO;VOLCAMIENTO;CON MUERTOS;2019;Mayo;1
06;TUNJUELITO;VOLCAMIENTO;SOLO DANOS;2010;Marzo;1
06;TUNJUELITO;VOLCAMIENTO;SOLO DANOS;2010;Abril;1
06;TUNJUELITO;VOLCAMIENTO;SOLO DANOS;2010;Mayo;1
06;TUNJUELITO;VOLCAMIENTO;SOLO DANOS;2016;Julio;1
06;TUNJUELITO;VOLCAMIENTO;SOLO DANOS;2016;Agosto;1
06;TUNJUELITO;VOLCAMIENTO;SOLO DANOS;2016;Octubre;1
06;TUNJUELITO;VOLCAMIENTO;SOLO DANOS;2018;Abril;1
06;TUNJUELITO;VOLCAMIENTO;SOLO DANOS;2018;Septiembre;1
06;TUNJUELITO;VOLCAMIENTO;SOLO DANOS;2019;Agosto;1
06;TUNJUELITO;VOLCAMIENTO;SOLO DANOS;2019;Noviembre;1
07;BOSA;ATROPELLO;CON HERIDOS;2007;Enero;21
07;BOSA;ATROPELLO;CON HERIDOS;2007;Febrero;15
07;BOSA;ATROPELLO;CON HERIDOS;2007;Marzo;15
07;BOSA;ATROPELLO;CON HERIDOS;2007;Abril;25
07;BOSA;ATROPELLO;CON HERIDOS;2007;Mayo;19
07;BOSA;ATROPELLO;CON HERIDOS;2007;Junio;14
07;BOSA;ATROPELLO;CON HERIDOS;2007;Julio;14
07;BOSA;ATROPELLO;CON HERIDOS;2007;Agosto;14
07;BOSA;ATROPELLO;CON HERIDOS;2007;Septiembre;19
07;BOSA;ATROPELLO;CON HERIDOS;2007;Octubre;17
07;BOSA;ATROPELLO;CON HERIDOS;2007;Noviembre;18
07;BOSA;ATROPELLO;CON HERIDOS;2007;Diciembre;19
07;BOSA;ATROPELLO;CON HERIDOS;2008;Enero;12
07;BOSA;ATROPELLO;CON HERIDOS;2008;Febrero;9
07;BOSA;ATROPELLO;CON HERIDOS;2008;Marzo;12
07;BOSA;ATROPELLO;CON HERIDOS;2008;Abril;23
07;BOSA;ATROPELLO;CON HERIDOS;2008;Mayo;15
07;BOSA;ATROPELLO;CON HERIDOS;2008;Junio;23
07;BOSA;ATROPELLO;CON HERIDOS;2008;Julio;18
07;BOSA;ATROPELLO;CON HERIDOS;2008;Agosto;24
07;BOSA;ATROPELLO;CON HERIDOS;2008;Septiembre;17
07;BOSA;ATROPELLO;CON HERIDOS;2008;Octubre;20
07;BOSA;ATROPELLO;CON HERIDOS;2008;Noviembre;17
07;BOSA;ATROPELLO;CON HERIDOS;2008;Diciembre;20
07;BOSA;ATROPELLO;CON HERIDOS;2009;Enero;15
07;BOSA;ATROPELLO;CON HERIDOS;2009;Febrero;13
07;BOSA;ATROPELLO;CON HERIDOS;2009;Marzo;5
07;BOSA;ATROPELLO;CON HERIDOS;2009;Abril;15
07;BOSA;ATROPELLO;CON HERIDOS;2009;Mayo;7
07;BOSA;ATROPELLO;CON HERIDOS;2009;Junio;9
07;BOSA;ATROPELLO;CON HERIDOS;2009;Julio;12
07;BOSA;ATROPELLO;CON HERIDOS;2009;Agosto;14
07;BOSA;ATROPELLO;CON HERIDOS;2009;Septiembre;12
07;BOSA;ATROPELLO;CON HERIDOS;2009;Octubre;12
07;BOSA;ATROPELLO;CON HERIDOS;2009;Noviembre;6
07;BOSA;ATROPELLO;CON HERIDOS;2009;Diciembre;11
07;BOSA;ATROPELLO;CON HERIDOS;2010;Enero;12
07;BOSA;ATROPELLO;CON HERIDOS;2010;Febrero;14
07;BOSA;ATROPELLO;CON HERIDOS;2010;Marzo;9
07;BOSA;ATROPELLO;CON HERIDOS;2010;Abril;8
07;BOSA;ATROPELLO;CON HERIDOS;2010;Mayo;12
07;BOSA;ATROPELLO;CON HERIDOS;2010;Junio;9
07;BOSA;ATROPELLO;CON HERIDOS;2010;Julio;21
07;BOSA;ATROPELLO;CON HERIDOS;2010;Agosto;19
07;BOSA;ATROPELLO;CON HERIDOS;2010;Septiembre;14
07;BOSA;ATROPELLO;CON HERIDOS;2010;Octubre;24
07;BOSA;ATROPELLO;CON HERIDOS;2010;Noviembre;22
07;BOSA;ATROPELLO;CON HERIDOS;2010;Diciembre;11
07;BOSA;ATROPELLO;CON HERIDOS;2011;Enero;18
07;BOSA;ATROPELLO;CON HERIDOS;2011;Febrero;15
07;BOSA;ATROPELLO;CON HERIDOS;2011;Marzo;10
07;BOSA;ATROPELLO;CON HERIDOS;2011;Abril;15
07;BOSA;ATROPELLO;CON HERIDOS;2011;Mayo;16
07;BOSA;ATROPELLO;CON HERIDOS;2011;Junio;9
07;BOSA;ATROPELLO;CON HERIDOS;2011;Julio;14
07;BOSA;ATROPELLO;CON HERIDOS;2011;Agosto;17
07;BOSA;ATROPELLO;CON HERIDOS;2011;Septiembre;11
07;BOSA;ATROPELLO;CON HERIDOS;2011;Octubre;19
07;BOSA;ATROPELLO;CON HERIDOS;2011;Noviembre;13
07;BOSA;ATROPELLO;CON HERIDOS;2011;Diciembre;13
07;BOSA;ATROPELLO;CON HERIDOS;2012;Enero;15
07;BOSA;ATROPELLO;CON HERIDOS;2012;Febrero;11
07;BOSA;ATROPELLO;CON HERIDOS;2012;Marzo;13
07;BOSA;ATROPELLO;CON HERIDOS;2012;Abril;13
07;BOSA;ATROPELLO;CON HERIDOS;2012;Mayo;14
07;BOSA;ATROPELLO;CON HERIDOS;2012;Junio;13
07;BOSA;ATROPELLO;CON HERIDOS;2012;Julio;12
07;BOSA;ATROPELLO;CON HERIDOS;2012;Agosto;12
07;BOSA;ATROPELLO;CON HERIDOS;2012;Septiembre;12
07;BOSA;ATROPELLO;CON HERIDOS;2012;Octubre;13
07;BOSA;ATROPELLO;CON HERIDOS;2012;Noviembre;16
07;BOSA;ATROPELLO;CON HERIDOS;2012;Diciembre;12
07;BOSA;ATROPELLO;CON HERIDOS;2013;Enero;10
07;BOSA;ATROPELLO;CON HERIDOS;2013;Febrero;8
07;BOSA;ATROPELLO;CON HERIDOS;2013;Marzo;15
07;BOSA;ATROPELLO;CON HERIDOS;2013;Abril;8
07;BOSA;ATROPELLO;CON HERIDOS;2013;Mayo;18
07;BOSA;ATROPELLO;CON HERIDOS;2013;Junio;21
07;BOSA;ATROPELLO;CON HERIDOS;2013;Julio;7
07;BOSA;ATROPELLO;CON HERIDOS;2013;Agosto;10
07;BOSA;ATROPELLO;CON HERIDOS;2013;Septiembre;12
07;BOSA;ATROPELLO;CON HERIDOS;2013;Octubre;13
07;BOSA;ATROPELLO;CON HERIDOS;2013;Noviembre;18
07;BOSA;ATROPELLO;CON HERIDOS;2013;Diciembre;22
07;BOSA;ATROPELLO;CON HERIDOS;2014;Enero;17
07;BOSA;ATROPELLO;CON HERIDOS;2014;Febrero;7
07;BOSA;ATROPELLO;CON HERIDOS;2014;Marzo;16
07;BOSA;ATROPELLO;CON HERIDOS;2014;Abril;18
07;BOSA;ATROPELLO;CON HERIDOS;2014;Mayo;11
07;BOSA;ATROPELLO;CON HERIDOS;2014;Junio;22
07;BOSA;ATROPELLO;CON HERIDOS;2014;Julio;17
07;BOSA;ATROPELLO;CON HERIDOS;2014;Agosto;19
07;BOSA;ATROPELLO;CON HERIDOS;2014;Septiembre;17
07;BOSA;ATROPELLO;CON HERIDOS;2014;Octubre;14
07;BOSA;ATROPELLO;CON HERIDOS;2014;Noviembre;16
07;BOSA;ATROPELLO;CON HERIDOS;2014;Diciembre;11
07;BOSA;ATROPELLO;CON HERIDOS;2015;Enero;12
07;BOSA;ATROPELLO;CON HERIDOS;2015;Febrero;15
07;BOSA;ATROPELLO;CON HERIDOS;2015;Marzo;14
07;BOSA;ATROPELLO;CON HERIDOS;2015;Abril;15
07;BOSA;ATROPELLO;CON HERIDOS;2015;Mayo;15
07;BOSA;ATROPELLO;CON HERIDOS;2015;Junio;19
07;BOSA;ATROPELLO;CON HERIDOS;2015;Julio;18
07;BOSA;ATROPELLO;CON HERIDOS;2015;Agosto;13
07;BOSA;ATROPELLO;CON HERIDOS;2015;Septiembre;14
07;BOSA;ATROPELLO;CON HERIDOS;2015;Octubre;20
07;BOSA;ATROPELLO;CON HERIDOS;2015;Noviembre;12
07;BOSA;ATROPELLO;CON HERIDOS;2015;Diciembre;19
07;BOSA;ATROPELLO;CON HERIDOS;2016;Enero;12
07;BOSA;ATROPELLO;CON HERIDOS;2016;Febrero;15
07;BOSA;ATROPELLO;CON HERIDOS;2016;Marzo;17
07;BOSA;ATROPELLO;CON HERIDOS;2016;Abril;23
07;BOSA;ATROPELLO;CON HERIDOS;2016;Mayo;20
07;BOSA;ATROPELLO;CON HERIDOS;2016;Junio;20
07;BOSA;ATROPELLO;CON HERIDOS;2016;Julio;14
07;BOSA;ATROPELLO;CON HERIDOS;2016;Agosto;29
07;BOSA;ATROPELLO;CON HERIDOS;2016;Septiembre;18
07;BOSA;ATROPELLO;CON HERIDOS;2016;Octubre;16
07;BOSA;ATROPELLO;CON HERIDOS;2016;Noviembre;16
07;BOSA;ATROPELLO;CON HERIDOS;2016;Diciembre;18
07;BOSA;ATROPELLO;CON HERIDOS;2017;Enero;10
07;BOSA;ATROPELLO;CON HERIDOS;2017;Febrero;15
07;BOSA;ATROPELLO;CON HERIDOS;2017;Marzo;16
07;BOSA;ATROPELLO;CON HERIDOS;2017;Abril;23
07;BOSA;ATROPELLO;CON HERIDOS;2017;Mayo;17
07;BOSA;ATROPELLO;CON HERIDOS;2017;Junio;23
07;BOSA;ATROPELLO;CON HERIDOS;2017;Julio;19
07;BOSA;ATROPELLO;CON HERIDOS;2017;Agosto;21
07;BOSA;ATROPELLO;CON HERIDOS;2017;Septiembre;17
07;BOSA;ATROPELLO;CON HERIDOS;2017;Octubre;15
07;BOSA;ATROPELLO;CON HERIDOS;2017;Noviembre;16
07;BOSA;ATROPELLO;CON HERIDOS;2017;Diciembre;17
07;BOSA;ATROPELLO;CON HERIDOS;2018;Enero;15
07;BOSA;ATROPELLO;CON HERIDOS;2018;Febrero;15
07;BOSA;ATROPELLO;CON HERIDOS;2018;Marzo;21
07;BOSA;ATROPELLO;CON HERIDOS;2018;Abril;24
07;BOSA;ATROPELLO;CON HERIDOS;2018;Mayo;19
07;BOSA;ATROPELLO;CON HERIDOS;2018;Junio;15
07;BOSA;ATROPELLO;CON HERIDOS;2018;Julio;12
07;BOSA;ATROPELLO;CON HERIDOS;2018;Agosto;10
07;BOSA;ATROPELLO;CON HERIDOS;2018;Septiembre;8
07;BOSA;ATROPELLO;CON HERIDOS;2018;Octubre;14
07;BOSA;ATROPELLO;CON HERIDOS;2018;Noviembre;15
07;BOSA;ATROPELLO;CON HERIDOS;2018;Diciembre;13
07;BOSA;ATROPELLO;CON HERIDOS;2019;Enero;9
07;BOSA;ATROPELLO;CON HERIDOS;2019;Febrero;11
07;BOSA;ATROPELLO;CON HERIDOS;2019;Marzo;15
07;BOSA;ATROPELLO;CON HERIDOS;2019;Abril;13
07;BOSA;ATROPELLO;CON HERIDOS;2019;Mayo;13
07;BOSA;ATROPELLO;CON HERIDOS;2019;Junio;12
07;BOSA;ATROPELLO;CON HERIDOS;2019;Julio;25
07;BOSA;ATROPELLO;CON HERIDOS;2019;Agosto;16
07;BOSA;ATROPELLO;CON HERIDOS;2019;Septiembre;15
07;BOSA;ATROPELLO;CON HERIDOS;2019;Octubre;13
07;BOSA;ATROPELLO;CON HERIDOS;2019;Noviembre;13
07;BOSA;ATROPELLO;CON HERIDOS;2019;Diciembre;10
07;BOSA;ATROPELLO;CON MUERTOS;2007;Abril;2
07;BOSA;ATROPELLO;CON MUERTOS;2007;Mayo;3
07;BOSA;ATROPELLO;CON MUERTOS;2007;Junio;2
07;BOSA;ATROPELLO;CON MUERTOS;2007;Julio;2
07;BOSA;ATROPELLO;CON MUERTOS;2007;Agosto;1
07;BOSA;ATROPELLO;CON MUERTOS;2007;Septiembre;2
07;BOSA;ATROPELLO;CON MUERTOS;2007;Octubre;4
07;BOSA;ATROPELLO;CON MUERTOS;2007;Noviembre;1
07;BOSA;ATROPELLO;CON MUERTOS;2008;Abril;2
07;BOSA;ATROPELLO;CON MUERTOS;2008;Julio;1
07;BOSA;ATROPELLO;CON MUERTOS;2008;Agosto;1
07;BOSA;ATROPELLO;CON MUERTOS;2008;Septiembre;1
07;BOSA;ATROPELLO;CON MUERTOS;2008;Noviembre;1
07;BOSA;ATROPELLO;CON MUERTOS;2009;Mayo;1
07;BOSA;ATROPELLO;CON MUERTOS;2009;Agosto;1
07;BOSA;ATROPELLO;CON MUERTOS;2009;Septiembre;1
07;BOSA;ATROPELLO;CON MUERTOS;2009;Octubre;1
07;BOSA;ATROPELLO;CON MUERTOS;2009;Noviembre;1
07;BOSA;ATROPELLO;CON MUERTOS;2010;Marzo;1
07;BOSA;ATROPELLO;CON MUERTOS;2010;Abril;2
07;BOSA;ATROPELLO;CON MUERTOS;2010;Mayo;1
07;BOSA;ATROPELLO;CON MUERTOS;2010;Julio;1
07;BOSA;ATROPELLO;CON MUERTOS;2010;Agosto;1
07;BOSA;ATROPELLO;CON MUERTOS;2010;Septiembre;1
07;BOSA;ATROPELLO;CON MUERTOS;2010;Noviembre;3
07;BOSA;ATROPELLO;CON MUERTOS;2011;Febrero;1
07;BOSA;ATROPELLO;CON MUERTOS;2011;Marzo;1
07;BOSA;ATROPELLO;CON MUERTOS;2011;Abril;2
07;BOSA;ATROPELLO;CON MUERTOS;2011;Junio;1
07;BOSA;ATROPELLO;CON MUERTOS;2011;Julio;1
07;BOSA;ATROPELLO;CON MUERTOS;2011;Octubre;1
07;BOSA;ATROPELLO;CON MUERTOS;2011;Noviembre;1
07;BOSA;ATROPELLO;CON MUERTOS;2011;Diciembre;3
07;BOSA;ATROPELLO;CON MUERTOS;2012;Enero;1
07;BOSA;ATROPELLO;CON MUERTOS;2013;Marzo;1
07;BOSA;ATROPELLO;CON MUERTOS;2013;Junio;1
07;BOSA;ATROPELLO;CON MUERTOS;2013;Agosto;1
07;BOSA;ATROPELLO;CON MUERTOS;2013;Septiembre;1
07;BOSA;ATROPELLO;CON MUERTOS;2014;Enero;2
07;BOSA;ATROPELLO;CON MUERTOS;2014;Octubre;1
07;BOSA;ATROPELLO;CON MUERTOS;2014;Noviembre;1
07;BOSA;ATROPELLO;CON MUERTOS;2015;Febrero;3
07;BOSA;ATROPELLO;CON MUERTOS;2015;Junio;2
07;BOSA;ATROPELLO;CON MUERTOS;2015;Agosto;2
07;BOSA;ATROPELLO;CON MUERTOS;2015;Septiembre;1
07;BOSA;ATROPELLO;CON MUERTOS;2015;Octubre;3
07;BOSA;ATROPELLO;CON MUERTOS;2015;Noviembre;2
07;BOSA;ATROPELLO;CON MUERTOS;2015;Diciembre;1
07;BOSA;ATROPELLO;CON MUERTOS;2016;Enero;3
07;BOSA;ATROPELLO;CON MUERTOS;2016;Febrero;3
07;BOSA;ATROPELLO;CON MUERTOS;2016;Marzo;1
07;BOSA;ATROPELLO;CON MUERTOS;2016;Junio;1
07;BOSA;ATROPELLO;CON MUERTOS;2016;Agosto;2
07;BOSA;ATROPELLO;CON MUERTOS;2016;Noviembre;1
07;BOSA;ATROPELLO;CON MUERTOS;2017;Marzo;3
07;BOSA;ATROPELLO;CON MUERTOS;2017;Abril;1
07;BOSA;ATROPELLO;CON MUERTOS;2017;Mayo;2
07;BOSA;ATROPELLO;CON MUERTOS;2017;Junio;2
07;BOSA;ATROPELLO;CON MUERTOS;2017;Julio;2
07;BOSA;ATROPELLO;CON MUERTOS;2017;Agosto;3
07;BOSA;ATROPELLO;CON MUERTOS;2017;Octubre;1
07;BOSA;ATROPELLO;CON MUERTOS;2017;Diciembre;2
07;BOSA;ATROPELLO;CON MUERTOS;2018;Enero;1
07;BOSA;ATROPELLO;CON MUERTOS;2018;Junio;2
07;BOSA;ATROPELLO;CON MUERTOS;2018;Julio;5
07;BOSA;ATROPELLO;CON MUERTOS;2018;Agosto;1
07;BOSA;ATROPELLO;CON MUERTOS;2018;Octubre;2
07;BOSA;ATROPELLO;CON MUERTOS;2018;Noviembre;1
07;BOSA;ATROPELLO;CON MUERTOS;2019;Marzo;3
07;BOSA;ATROPELLO;CON MUERTOS;2019;Mayo;2
07;BOSA;ATROPELLO;CON MUERTOS;2019;Junio;1
07;BOSA;ATROPELLO;CON MUERTOS;2019;Agosto;3
07;BOSA;ATROPELLO;CON MUERTOS;2019;Octubre;1
07;BOSA;ATROPELLO;CON MUERTOS;2019;Noviembre;2
07;BOSA;ATROPELLO;SOLO DANOS;2018;Marzo;1
07;BOSA;ATROPELLO;SOLO DANOS;2019;Julio;1
07;BOSA;AUTOLESION;CON HERIDOS;2008;Agosto;2
07;BOSA;AUTOLESION;CON HERIDOS;2008;Octubre;4
07;BOSA;AUTOLESION;CON HERIDOS;2008;Noviembre;4
07;BOSA;AUTOLESION;CON HERIDOS;2008;Diciembre;1
